"term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"(Intercept)",-2.40108561890157,0.110575633206343,-21.7144188939073,0,-2.61780987755372,-2.18436136024943
"ch_curvature.median",-0.111979715443239,0.152429078576225,-0.734634864221404,0.462561899021683,-0.410735219649267,0.186775788762789
"ch_slope.median",-0.156571959608752,0.138491397724272,-1.13055368190071,0.258242991908296,-0.428010111316938,0.114866192099434
"ch_stream.power",-0.152559667846174,0.184161934168622,-0.828399574183922,0.407444247618951,-0.51351042613991,0.208391090447562
"ch_stream.power.central.diff",0.0842110917503241,0.0991197846583277,0.849589131378818,0.395553556665697,-0.110060116335364,0.278482299836012
"ch_valley_width",0.0201967465025826,0.147647734040621,0.136790087797935,0.891196718783757,-0.269187494615983,0.309580987621148
"hs_curvature.median",0.0283291161284409,0.0843983015755025,0.335659789351303,0.737127431657673,-0.137088515315894,0.193746747572776
"hs_drainage_density",0.39013839425393,0.121028555770953,3.22352350458736,0.00126623906272472,0.152926783841964,0.627350004665896
"hs_eastness.median",-0.372740259608993,0.166366292726134,-2.24047944749592,0.0250598135950124,-0.698812201593662,-0.0466683176243231
"hs_extended.dnbr.median",-0.211837388491541,0.157941459427685,-1.34123990786936,0.179842573138388,-0.521396960635499,0.097722183652416
"hs_flow.accumulation.max",-0.28125395557253,0.180830345017311,-1.55534711580407,0.119863421816014,-0.635674919118411,0.0731670079733511
"hs_hillslope.length",0.0169129126136384,0.160349350476019,0.105475404567777,0.915998585422697,-0.29736603926375,0.331191864491026
"hs_ndvi.range",-0.0486762068283601,0.164764584274436,-0.295428820718437,0.767666319527645,-0.371608857933968,0.274256444277248
"hs_northness.median",-0.252349243901875,0.144515156004668,-1.74617840009614,0.0807799569089755,-0.535593744891211,0.0308952570874618
"hs_slope.median",-0.426609116502844,0.136499853292677,-3.12534487189615,0.00177596713743977,-0.694143912851491,-0.159074320154197
