"term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"(Intercept)",-1.98273433616987,0.0462525425602452,-42.8675749789821,0,-2.07338765378136,-1.89208101855839
"ch_central.slope.difference",-0.00898255133823513,0.0383199613885519,-0.23440919595808,0.814667320165083,-0.0840882955487623,0.0661231928722921
"ch_curvature.median",0.0631677444792922,0.099570485399422,0.634402295277541,0.52581831204508,-0.131986820826746,0.258322309785331
"ch_slope.median",-0.0407344403514779,0.0708206817325523,-0.575177184897877,0.565171471195769,-0.179540425907854,0.0980715452048982
"ch_stream.power",0.105412388452884,0.0789966107788595,1.3343912784812,0.1820756568332,-0.0494181235744095,0.260242900480177
"ch_valley_width",-0.0660247802167878,0.0961603484972963,-0.68661128259788,0.492327716676638,-0.254495600012309,0.122446039578733
"hs_curvature.median",-0.114672491860337,0.0475416530536352,-2.41204258781171,0.0158634284396268,-0.20785241961096,-0.021492564109713
"hs_drainage_density",-0.204201204320658,0.0739082762009124,-2.76290037891775,0.00572902493135841,-0.349058763833885,-0.0593436448074313
"hs_extended.dnbr.median",0.0800847636879076,0.0838744535544863,0.954817114079713,0.339670191170184,-0.0843061445018631,0.244475671877678
"hs_flow.accumulation.max",0.062113154444012,0.0624205179073854,0.995075922570374,0.319699339958148,-0.0602288125508008,0.184455121438825
"hs_hillslope.length",0.16134547303666,0.0609155123354154,2.64867628705563,0.00808076923611711,0.0419532627594401,0.280737683313879
"hs_ndvi.min",0.0694431871301669,0.0506206040787699,1.37183639733156,0.170114373796243,-0.0297713737398835,0.168657748000217
"hs_ndvi.range",-0.245759903201537,0.0898454129057975,-2.73536394628421,0.00623113392809183,-0.42185367667303,-0.0696661297300434
"hs_northness.median",0.13114073863165,0.0687256035524495,1.9081787842222,0.0563681127403948,-0.0035589691469293,0.265840446410229
"hs_slope.median",-0.0303074123059365,0.0703493962643044,-0.430812685187387,0.666604575226418,-0.16818969531811,0.107574870706237
