"Mean_Residuals","SD_Residuals","Mean_Response","SD_Response","RMSPE","Bias","RAV","AIC","num_parameters","num_obs"
-0.119352996014334,0.600837864565666,0.471623162775572,0.59284118215228,0.399033018415729,-0.045794438632289,0.218206729020863,290.435832343981,13,200
