"term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"(Intercept)",-1.13590526058403,0.202435860667869,-5.61118596693536,2.00944676453929e-08,-1.53267225667242,-0.739138264495634
"ch_central.slope.difference",0.0113936698527069,0.0838156103619505,0.135937324843241,0.891870828377892,-0.152881907798958,0.175669247504372
"ch_curvature.median",0.132754692545655,0.118222532498444,1.12292208380329,0.261470587449995,-0.0989572133124121,0.364466598403722
"ch_slope.median",-0.260669553934149,0.194536477348002,-1.33995206188422,0.180260930595597,-0.641954043215526,0.120614935347227
"ch_stream.power",0.246074538766941,0.0685126247144574,3.59166708022814,0.000328569420360081,0.111792261840296,0.380356815693587
"ch_stream.power.central.diff",-0.129645449680686,0.0716714057146561,-1.8088866597209,0.0704686133254875,-0.27011882360277,0.0108279242413985
"ch_valley_width",0.617511628820164,0.249898633394018,2.47104844245597,0.0134717568282978,0.127719307582111,1.10730395005822
"hs_curvature.median",-0.012000676555149,0.0272642830926273,-0.440161089670982,0.659820439078313,-0.0654376894810027,0.0414363363707048
"hs_drainage_density",-0.0321622312664323,0.0327758484173487,-0.981278374762328,0.326455483893908,-0.0964017137271799,0.0320772511943152
"hs_extended.dnbr.median",-0.0703733739595507,0.143128762760842,-0.491678769536627,0.622946448997446,-0.350900594122579,0.210153846203478
"hs_flow.accumulation.max",0.130622254779954,0.0950771040384299,1.37385605189612,0.16948637566695,-0.0557254448897362,0.316969954449644
"hs_hillslope.length",0.0128546028050679,0.108132512414248,0.118878240392888,0.905371821149315,-0.199081227084689,0.224790432694825
"hs_ndvi.mean.mean",0.25598207791668,0.161702696492478,1.58304149200497,0.113412007608369,-0.0609493834115894,0.572913539244948
"hs_slope.northness.median",-0.0877261622338572,0.126712187932233,-0.692326157928662,0.48873252661561,-0.336077486983304,0.16062516251559
