"term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"(Intercept)",0.0871484305323115,0.014350009006422,6.07305754953259,1.2549745687096e-09,0.0590229297018991,0.115273931362724
"ch_central.slope.difference",-0.010898532172072,0.0114062108869156,-0.955491028539024,0.339329440109414,-0.0332542947104952,0.0114572303663512
"ch_curvature.median",-0.00190245792367268,0.0165707722438115,-0.114808042478718,0.908597274236371,-0.0343805747175592,0.0305756588702139
"ch_flow.accumulation.max",0.0561246193786649,0.0176777924670442,3.17486583708318,0.00149905793592509,0.0214767828170849,0.0907724559402449
"ch_slope.median",0.0365586279288928,0.0152408003360341,2.39873412962813,0.016451855191568,0.00668720817470008,0.0664300476830855
"ch_valley_width",-0.0426529334750927,0.0170076578471206,-2.50786638927558,0.0121462585269907,-0.0759873303168291,-0.00931853663335636
"hs_curvature.median",-0.00721593042814125,0.00858087569420503,-0.84093170502568,0.400386195489927,-0.0240341377445982,0.00960227688831574
"hs_drainage_density",0.0331783338206285,0.0177777211330839,1.86628722389421,0.062001191307985,-0.00166535932741253,0.0680220269686696
"hs_eastness.median",0.0238907485900934,0.0135822048027043,1.75897425617795,0.0785818812842412,-0.00272988365385395,0.0505113808340407
"hs_extended.dnbr.median",-0.0239205080112251,0.0176445719835529,-1.35568649857431,0.175198937009803,-0.0585032336216132,0.0106622175991629
"hs_flow.accumulation.max",-0.037476842985336,0.0166882125737223,-2.24570743090534,0.0247227538999599,-0.0701851385961801,-0.00476854737449189
"hs_ndvi.min",0.0135512409911595,0.0165584267925321,0.818389401417718,0.413134871652675,-0.0189026791628466,0.0460051611451655
"hs_ndvi.range",-0.00869081201034399,0.0160532279986363,-0.541374732301954,0.588249319653608,-0.0401545607232812,0.0227729367025933
"hs_northness.median",0.0655364486154711,0.0198148947474205,3.30743359734488,0.000941550310672445,0.0266999685530751,0.104372928677867
"hs_slope.median",0.00427542622875183,0.0141947645230708,0.301197404282612,0.76326396906104,-0.0235458010054938,0.0320966534629974
