"Mean_Residuals","SD_Residuals","Mean_Response","SD_Response","RMSPE","Bias","RAV","AIC","num_parameters","num_obs"
-7.10492868873902e-07,0.0613047620254977,0.0791653967424761,0.0882490818865529,0.0869051735323441,-0.000325632474225758,0.0707989546418538,-125.76067452243,14,60
