"Mean_Residuals","SD_Residuals","Mean_Response","SD_Response","RMSPE","Bias","RAV","AIC","num_parameters","num_obs"
-0.0201598154339862,0.244910857629632,0.165497105582517,0.128521577766529,0.0829040337928201,-0.00929668946663734,0.23205382998693,-198.706238949162,15,210
