"term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"(Intercept)",-1.31446219515749,0.228065026231937,-5.76354128853017,8.23670909255725e-09,-1.76146143270527,-0.867462957609708
"ch_central.slope.difference",0.109873997396027,0.0689058576145937,1.59455235301732,0.110812374669844,-0.0251790018524215,0.244926996644476
"ch_curvature.median",-0.148650093776565,0.129605387990842,-1.14694378128067,0.251404856535725,-0.402671986440955,0.105371798887825
"ch_flow.accumulation.max",0.303762984308472,0.253355404085779,1.19895995668451,0.230543516351275,-0.192804482988247,0.800330451605192
"ch_slope.median",0.210216515972764,0.111904371424358,1.87853712323348,0.0603077235381952,-0.00911202173157066,0.429545053677098
"ch_stream.power.central.diff",-0.00901900345684952,0.0215358172658055,-0.418790861081917,0.675368984433223,-0.0512284296754642,0.0331904227617652
"ch_valley_width",0.106505163728637,0.211045768810881,0.504654342651505,0.613801634353413,-0.307136942230257,0.520147269687531
"hs_curvature.median",0.0226790997474523,0.0287559780317765,0.788674261831434,0.430302414797847,-0.0336815815350547,0.0790397810299593
"hs_drainage_density",-0.00498505701200658,0.0212647662632625,-0.2344280181729,0.814652709227215,-0.0466632330276635,0.0366931190036504
"hs_eastness.median",0.104235018651687,0.115013559886107,0.906284604657977,0.364785232040484,-0.121187416458823,0.329657453762196
"hs_extended.dnbr.median",-0.0721733261142364,0.0716208773437568,-1.00771351582065,0.313592014550074,-0.21254766624916,0.0682010140206877
"hs_flow.accumulation.max",0.119885421960977,0.111292233636262,1.07721283007761,0.281385194726581,-0.0982433477251141,0.338014191647069
"hs_hillslope.length",-0.043076954318574,0.0909250270651944,-0.473763447853442,0.635668602735829,-0.221286732659685,0.135132824022537
"hs_ndvi.min",-0.172590967439837,0.131595913051496,-1.31152224592491,0.189681382970584,-0.430514217533433,0.0853322826537591
"hs_northness.median",-0.0409790406614239,0.169468409251481,-0.241809319167052,0.808927917522702,-0.373131019311621,0.291172937988773
"hs_slope.median",0.324256515989359,0.196170019872868,1.65293614283926,0.0983438604005642,-0.0602296578079681,0.708742689786686
