"Mean_Residuals","SD_Residuals","Mean_Response","SD_Response","RMSPE","Bias","RAV","AIC","num_parameters","num_obs"
-0.198561874686185,0.764608486619048,0.260825236973637,0.357750496385899,0.257802307104025,-0.00725889050102863,0.0167712955261077,-85.3026609236101,12,93
