rid,binaryID
169,100100000001
170,10010000000
171,1001000000
172,100100000
173,10010000
174,1001000
175,100100
176,10010
177,1001
178,100
179,10
198,10010000001
208,100100001
209,10010010
210,1001001
211,10010001
213,10010011
217,1001000001
222,100101
228,10011
238,11
242,101
180,1
