"term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"(Intercept)",-1.92484523979886,0.148203287429254,-12.9878714108666,0,-2.21531834555064,-1.63437213404709
"ch_central.slope.difference",0.182997356816589,0.0822639151380642,2.22451553040556,0.0261137787881254,0.021763045918724,0.344231667714454
"ch_curvature.median",-0.0432303698790352,0.127262165856589,-0.339695380697443,0.734085940779649,-0.292659631552512,0.206198891794442
"ch_slope.median",-0.230798552662439,0.176658593058278,-1.30646660695582,0.191393927769594,-0.577043032616182,0.115445927291305
"ch_stream.power",0.0288703942004324,0.0711183943859652,0.405948340787201,0.684780558010996,-0.110519097434375,0.16825988583524
"ch_stream.power.central.diff",-0.10548639329696,0.0746027101566558,-1.41397535123661,0.157369139830066,-0.251705018353086,0.0407322317591655
"ch_valley_width",0.340214042094233,0.139310606729903,2.4421259090045,0.0146010532914487,0.0671702702391996,0.613257813949267
"hs_curvature.median",-0.0255013343909189,0.0268841255249795,-0.948564771698607,0.342842015253191,-0.0781932521757326,0.0271905833938949
"hs_drainage_density",0.0479385028341561,0.0360303226593591,1.33050440006825,0.183352137592056,-0.0226796319295452,0.118556637597857
"hs_extended.dnbr.median",-0.333338725073772,0.101192395750149,-3.29410844167389,0.000987343992152612,-0.531672176253389,-0.135005273894155
"hs_flow.accumulation.max",0.157452571783881,0.0972824554138809,1.61850943331982,0.105552855521197,-0.0332175371549487,0.348122680722712
"hs_hillslope.length",0.20384570268818,0.108486491080461,1.8789961833773,0.0602450143590647,-0.00878391263864808,0.416475318015009
"hs_ndvi.mean.mean",0.500698966731425,0.144515672463557,3.46466897462411,0.00053088450734462,0.217453453501267,0.783944479961582
"hs_slope.northness.median",0.196735381862009,0.137620627175861,1.42954865051304,0.152846602293541,-0.0729960909324917,0.46646685465651
