"stats.bias","stats.MSPE","stats.RMSPE","stats.RAV","cv_predict","se.fit","obs"
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.09860182040981,0.00283196257439257,0.0513009161230597
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.0623279240563958,0.00284608383160829,0.0576988561878089
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.048442026769704,0.00284616579108386,0.0404182130378829
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.0851274503323795,0.00286736356582675,0.0547344651671296
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.105759168700271,0.00284953683102386,0.0468692800370384
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.062876962878688,0.00281461094468073,0.0650933264779918
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.0494304923443805,0.00282422664446283,0.0649253073360275
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.042797382272479,0.00313135501648443,0.0841269085047271
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.0535878867948317,0.00285974455045837,0.0594747803600629
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.0796858935908338,0.00318327728391969,0.0652447749545019
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.0714343625563305,0.00284711740870041,0.0424397165605892
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.0449065930202919,0.00282380728472336,0.063103682012342
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.0556223618335237,0.00273286297011918,0.048345900070175
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.0793963090624673,0.00272976917461656,0.0485670685102243
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.0958754605931117,0.00274011802698534,0.0690664257969157
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.068356330998542,0.00273813479637125,0.0405225985903738
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.0673367387835839,0.00272072590985961,0.134920971326144
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.0773896201424511,0.0027554400806377,0.0626548408414907
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.0886820018245431,0.00282800236302638,0.186633286220339
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.117660293117626,0.0027804192148209,0.0837899222827742
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.102476117706952,0.00278686621020403,0.0821119075750939
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.108268633464031,0.00273193808143212,0.0597124458959213
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.0823343110254107,0.00271445568122464,0.0941645003722537
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.081518128678421,0.00290289724920461,0.0829894218683447
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.0645027627817964,0.00272835636167408,0.0781968328179068
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.0721496359873735,0.00277114338695207,0.049549556391926
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.047467658010845,0.00281206815174147,0.0594955287283894
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.0802306125965486,0.00272022186939997,0.0855972454873814
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.0509475373004639,0.00278421457896045,0.0562719277802784
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.0886534720948705,0.00272768643831172,0.0380229353596181
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.0562467009485928,0.00285690040196417,0.080355629011536
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.0650043596138775,0.00283362693265973,0.107589019863646
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.102286360079327,0.00274153868752754,0.0855910661952255
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.121372485315634,0.00275416148849324,0.0966105681789918
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.138291528131472,0.00275587297588165,0.105037596101346
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.115280175444602,0.00278906197499256,0.116237673632919
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.0698288574245901,0.00284289585036293,0.0525452029264172
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.072168921752668,0.00283121397673762,0.0556117870744199
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.0921255148674707,0.00284913998730463,0.0616729324433259
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.0673336158391432,0.00280731723482532,0.0403093818308285
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.0911177855613998,0.00284107008752989,0.0813687986366904
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.0719491667739765,0.00281263837900225,0.0586471079694078
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.0497416776085787,0.00282752386536262,0.0540557585863299
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.0563492340433887,0.00286012784944195,0.0500936377280198
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.0961724916936792,0.00286825637789956,0.0551747213247818
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.107085656137449,0.00293197055504358,0.0743844362341976
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.166591384977402,0.00277479854428981,0.0527639428987883
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.118518204411039,0.00277602384270104,0.154503192614195
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.0603445548102943,0.00306426904535024,0.0877064177845907
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.0679997953427965,0.00401950449896026,0.0810094876707942
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.193100414633965,0.00393281235781669,0.104271946643221
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.143455226343772,0.00273183480016852,0.118321928218375
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.127205976335518,0.00271119546253005,0.203534587549712
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.150626110766372,0.00271710081608498,0.0674037393979965
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.137015765334492,0.00272161378126505,0.0758572802749451
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.105641806118888,0.00274962988822477,0.0992964507658306
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.163439495852488,0.0027376598876933,0.0798601334297037
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.115659092756859,0.00274068727435033,0.105516721768686
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.099689755222811,0.00286639387001047,0.0628269400594925
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.0803835012116111,0.00278713671485833,0.0512542941048326
-0.0101542080972195,0.0844732152058466,0.290642762176949,0.0163365664363538,0.0869855194732012,0.00273327030105437,0.0478840793093366
