"Mean_Residuals","SD_Residuals","Mean_Response","SD_Response","RMSPE","Bias","RAV","AIC","num_parameters","num_obs"
-0.185630619295378,0.743073023354215,0.23340555610816,0.38236882011435,0.290642762176949,-0.0101542080972195,0.0163365664363538,-130.967697638698,13,200
