"term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"(Intercept)",-3.93746815628738,0.221673048760204,-17.7625028315768,0,-4.37193934820057,-3.50299696437419
"ch_central.slope.difference",0.128376043856454,0.113391225303194,1.13215148273768,0.257570753648973,-0.0938666739006735,0.350618761613581
"ch_curvature.median",-0.372150633867149,0.248935307336266,-1.4949692667117,0.134922463161502,-0.860054870726639,0.115753602992341
"ch_slope.median",-0.168548012508756,0.372413710215319,-0.452582726912246,0.650849239047488,-0.898465471879718,0.561369446862206
"ch_stream.power",0.381504655326162,0.245686489895373,1.55281088304297,0.120468321935435,-0.100032016356833,0.863041327009157
"hs_curvature.median",0.0892163236424636,0.135763555751466,0.6571448659299,0.511087772596304,-0.176875356043505,0.355308003328432
"hs_drainage_density",-0.0464951059872056,0.19210036740633,-0.242035487047556,0.808752665866149,-0.423004907520525,0.330014695546114
"hs_extended.dnbr.median",0.0497005105600049,0.165096051433054,0.301039971147694,0.763384014849714,-0.273881804238554,0.373282825358564
"hs_flow.accumulation.max",0.121521900550301,0.209431145750183,0.580247508626328,0.561747719889192,-0.288955602361016,0.531999403461617
"hs_hillslope.length",0.455799068111978,0.27468829431536,1.65933196843361,0.0970489168040765,-0.0825800957208656,0.994178231944822
"hs_ndvi.mean",0.530078191997488,0.361706736853719,1.46549162066578,0.142786836843422,-0.178853985201308,1.23901036919628
"hs_ndvi.min",-0.598083139254324,0.192299943956867,-3.11015763680344,0.00186987523021953,-0.974984103638855,-0.221182174869794
"hs_northness.median",0.291127540397583,0.17640317093635,1.6503532156042,0.0988707139823291,-0.0546163213963264,0.636871402191493
"hs_slope.median",0.676945664578257,0.298259789509366,2.26965111754362,0.0232287594934659,0.0923672191034023,1.26152411005311
