"Mean_Residuals","SD_Residuals","Mean_Response","SD_Response","RMSPE","Bias","RAV","AIC","num_parameters","num_obs"
-0.144700620581925,0.65899511182162,0.179551746215546,0.278201638885156,0.204736224002179,-0.00940680006104115,0.00240915376948429,-166.24620251404,13,63
