"term","estimate","std.error","statistic","p.value","conf.low","conf.high","bootstrap_rep"
"(Intercept)",-1.2540867820938,0.187081587736713,-6.70342173842742,2.0359491870181e-11,-1.62075995622833,-0.887413607959273,1
"ch_change.in.slope.over.width",-0.0202039118751769,0.0164193171492381,-1.23049647506897,0.218511246179129,-0.0523851821384245,0.0119773583880707,1
"ch_channel.width.over.valley.width",-0.013306233546786,0.0560192747225399,-0.237529557686903,0.812245991499961,-0.123101994443019,0.0964895273494472,1
"ch_curvature.median",0.0480228343709207,0.0585275754854932,0.820516380057872,0.411921795316997,-0.0666891056830953,0.162734774424937,1
"ch_slope.over.width.central.diff",0.0910324376950506,0.0218255404207056,4.17091334007425,3.03381227189092e-05,0.0482551645273445,0.133809710862757,1
"hs_area",0.00906667264492032,0.0429017711230967,0.211335625722901,0.832625385343344,-0.0750192536293298,0.0931525989191704,1
"hs_aspect.eastness.median",-0.125166265598499,0.0598799515533366,-2.09028668780753,0.0365920543822391,-0.242528814039042,-0.00780371715795651,1
"hs_aspect.northness.median",-0.113552816135569,0.0773919183480418,-1.46724384870403,0.142309732579483,-0.265238188792195,0.0381325565210579,1
"hs_curvature.median",0.0315170697645484,0.0413251724689364,0.76266033222824,0.445665993453481,-0.0494787799294732,0.11251291945857,1
"hs_flow.accumulation.max",0.00846088459075572,0.0336596639914065,0.251365687813041,0.801531393366219,-0.0575108445641206,0.0744326137456321,1
"hs_ndvi.range.mean",-0.222905132652672,0.0583592391831052,-3.81953458908701,0.000133703710493149,-0.337287139616717,-0.108523125688627,1
"ws_aspect.eastness_mean",0.118175692968839,0.0949424554547614,1.244708622742,0.213238875234253,-0.0679081003262914,0.30425948626397,1
"ws_bare.earth_mean",0.180207038257835,0.0323644342480843,5.56805772894057,2.57594490182811e-08,0.116773912751575,0.243640163764095,1
"ws_ndvi.min_mean",0.683741678617402,0.161484662767934,4.23409670551805,2.2947218869751e-05,0.367237555536655,1.00024580169815,1
"(Intercept)",-1.39225207691457,0.0485943451440705,-28.6504957065865,0,-1.48749524324926,-1.29700891057988,2
"ch_change.in.slope.over.width",-0.00840557834579882,0.0117963732266647,-0.712556154700047,0.476120451322248,-0.0315260450182543,0.0147148883266566,2
"ch_channel.width.over.valley.width",0.0662913689279824,0.0662618733217537,1.00044513692038,0.317095135602389,-0.0635795163308102,0.196162254186775,2
"ch_curvature.median",0.117490830915464,0.0673230676611778,1.74517940131264,0.0809536456549687,-0.0144599570291974,0.249441618860126,2
"ch_slope.over.width.central.diff",0.0740591460207059,0.0249173435858012,2.97219267237248,0.00295681065890663,0.0252220500021254,0.122896242039286,2
"hs_area",-0.0626156626120612,0.0464169208055655,-1.34898355007973,0.177342249861011,-0.153591155664217,0.028359830440095,2
"hs_aspect.eastness.median",-0.186621663558551,0.065972927461423,-2.82876129254194,0.00467285383845284,-0.315926225337613,-0.0573171017794881,2
"hs_aspect.northness.median",-0.146699361221763,0.0827164061360776,-1.7735219417104,0.0761422593660068,-0.308820538179063,0.0154218157355372,2
"hs_curvature.median",-0.00115763416907652,0.046279778161196,-0.0250138227768593,0.980043938077204,-0.0918643325775239,0.0895490642393709,2
"hs_flow.accumulation.max",0.00728323265847038,0.0374471487547768,0.19449365040219,0.845789367048217,-0.0661118302246061,0.0806782955415468,2
"hs_ndvi.range.mean",-0.383925355349397,0.0729791020076813,-5.26075746052599,1.43463169344216e-07,-0.526961766908527,-0.240888943790267,2
"ws_aspect.eastness_mean",0.175068462127159,0.0312062319291702,5.61004809951158,2.02270389326742e-08,0.113905371452781,0.236231552801536,2
"ws_bare.earth_mean",0.101434227526408,0.0311676854256525,3.2544677649667,0.00113605052043697,0.0403466866106557,0.162521768442161,2
"ws_ndvi.min_mean",0.270962669631525,0.0810135462572,3.34465879041116,0.000823838549483646,0.112179036707544,0.429746302555507,2
"(Intercept)",-1.22323354205401,0.331547730572324,-3.68946437951012,0.00022472668919038,-1.87305515313175,-0.573411930976264,3
"ch_change.in.slope.over.width",-0.00963342030911404,0.0112504266299541,-0.856271555379525,0.391847591045323,-0.0316838513145344,0.0124170106963063,3
"ch_channel.width.over.valley.width",0.18333629619285,0.0625138027043807,2.93273306472528,0.00335992633548354,0.0608114943556209,0.305861098030079,3
"ch_curvature.median",0.154982041920446,0.0566651948646296,2.73504824770638,0.00623711332892896,0.0439203008088279,0.266043783032064,3
"ch_slope.over.width.central.diff",0.089043098527828,0.020961835804326,4.24786737950936,2.15815080393256e-05,0.0479586553015068,0.130127541754149,3
"hs_area",-0.121297282456436,0.0428976667790994,-2.82759626720619,0.00468989121499708,-0.205375164364272,-0.0372194005486013,3
"hs_aspect.eastness.median",-0.0988559047486597,0.0643425294706682,-1.53640066005992,0.124440144982726,-0.224964945185376,0.027253135688057,3
"hs_aspect.northness.median",0.0517525765133931,0.0738804318156298,0.700490985793678,0.483620732653714,-0.0930504090075084,0.196555562034295,3
"hs_curvature.median",-0.0356916694911601,0.0433628029627906,-0.823094151035091,0.410454454677819,-0.120681201566936,0.0492978625846162,3
"hs_flow.accumulation.max",0.0243086989456655,0.0333398777751285,0.729117818296253,0.465929596020275,-0.0410362607425539,0.0896536586338848,3
"hs_ndvi.range.mean",-0.169405815712878,0.0655778061969519,-2.58327970295463,0.00978659453916597,-0.297935954044051,-0.040875677381705,3
"ws_aspect.eastness_mean",0.1483107112164,0.145732189880604,1.01769356061902,0.308823608420004,-0.137319132337738,0.433940554770537,3
