"varcomp","proportion"
"Covariates (PR-sq)",0.336077358663614
"tailup_de",0.662629516583327
"taildown_de",0
"euclid_de",1.14552733229138e-17
"nugget",5.06796525158674e-19
"1 | as.factor(ch_watershed)",0.00129312475305939
