"stats.bias","stats.MSPE","stats.RMSPE","stats.RAV","cv_predict","se.fit","bootstrap_rep"
-0.0402211195549483,0.478345875362607,0.691625531167414,0.00348046864411399,0.0537902794028397,0.00352668026345035,2
-0.0402211195549483,0.478345875362607,0.691625531167414,0.00348046864411399,0.0537902794498578,0.00352689724841134,2
-0.0402211195549483,0.478345875362607,0.691625531167414,0.00348046864411399,0.0553669600357089,0.00344269510094552,2
-0.0402211195549483,0.478345875362607,0.691625531167414,0.00348046864411399,0.0488767546202138,0.00346413705649996,2
-0.0402211195549483,0.478345875362607,0.691625531167414,0.00348046864411399,0.057690250314969,0.0035377771196306,2
-0.0402211195549483,0.478345875362607,0.691625531167414,0.00348046864411399,0.0553669598577492,0.00344287026284769,2
-0.0402211195549483,0.478345875362607,0.691625531167414,0.00348046864411399,0.0564823677556761,0.00353579029909989,2
-0.0402211195549483,0.478345875362607,0.691625531167414,0.00348046864411399,0.306024747287244,0.00375729165638144,2
-0.0402211195549483,0.478345875362607,0.691625531167414,0.00348046864411399,0.0551342685074014,0.00351058959617965,2
-0.0402211195549483,0.478345875362607,0.691625531167414,0.00348046864411399,0.0560314661405671,0.00349959220038661,2
-0.0402211195549483,0.478345875362607,0.691625531167414,0.00348046864411399,0.0640518648906283,0.00342626493944734,2
-0.0402211195549483,0.478345875362607,0.691625531167414,0.00348046864411399,0.107133330552388,0.00343451682308495,2
-0.0402211195549483,0.478345875362607,0.691625531167414,0.00348046864411399,0.0488767546508009,0.0034636889068417,2
-0.0402211195549483,0.478345875362607,0.691625531167414,0.00348046864411399,0.0671100129389274,0.00370875992243164,2
-0.0402211195549483,0.478345875362607,0.691625531167414,0.00348046864411399,0.0551342684534888,0.00351050730185167,2
-0.0402211195549483,0.478345875362607,0.691625531167414,0.00348046864411399,0.0560314660935319,0.00349951674044722,2
-0.0402211195549483,0.478345875362607,0.691625531167414,0.00348046864411399,0.0774464015029138,0.00347347207018682,2
-0.0402211195549483,0.478345875362607,0.691625531167414,0.00348046864411399,0.12285579914248,0.00346528674724415,2
-0.0402211195549483,0.478345875362607,0.691625531167414,0.00348046864411399,0.107133330059215,0.00343445912618981,2
-0.0402211195549483,0.478345875362607,0.691625531167414,0.00348046864411399,0.0612819943643399,0.00348985387737975,2
-0.0402211195549483,0.478345875362607,0.691625531167414,0.00348046864411399,0.0553669596983731,0.00344285099782633,2
-0.0402211195549483,0.478345875362607,0.691625531167414,0.00348046864411399,0.0294472949969271,0.00359963628657109,2
-0.0402211195549483,0.478345875362607,0.691625531167414,0.00348046864411399,0.0551342689751243,0.0035099267940993,2
-0.0402211195549483,0.478345875362607,0.691625531167414,0.00348046864411399,0.0553669597413917,0.00344285858084082,2
-0.0402211195549483,0.478345875362607,0.691625531167414,0.00348046864411399,0.106871320804994,0.00346745712984886,2
-0.0402211195549483,0.478345875362607,0.691625531167414,0.00348046864411399,0.0910913420263498,0.00345058066335852,2
-0.0402211195549483,0.478345875362607,0.691625531167414,0.00348046864411399,0.0420994918676531,0.00356201570013837,2
-0.0402211195549483,0.478345875362607,0.691625531167414,0.00348046864411399,0.0420994917976509,0.00356205763378031,2
-0.0402211195549483,0.478345875362607,0.691625531167414,0.00348046864411399,0.12285579923067,0.00346518311964596,2
-0.0402211195549483,0.478345875362607,0.691625531167414,0.00348046864411399,0.0564823672879886,0.00353610501137226,2
-0.0402211195549483,0.478345875362607,0.691625531167414,0.00348046864411399,0.0576902506603241,0.00353801023788011,2
-0.0402211195549483,0.478345875362607,0.691625531167414,0.00348046864411399,0.1752170797745,0.00353142708187847,2
-0.0402211195549483,0.478345875362607,0.691625531167414,0.00348046864411399,0.0612819943457137,0.0034891689835352,2
-0.0402211195549483,0.478345875362607,0.691625531167414,0.00348046864411399,0.364988995651709,0.0034548021263642,2
-0.0402211195549483,0.478345875362607,0.691625531167414,0.00348046864411399,0.470293419464801,0.00364908649389479,2
-0.0402211195549483,0.478345875362607,0.691625531167414,0.00348046864411399,0.268052382626891,0.00345420665664943,2
-0.0402211195549483,0.478345875362607,0.691625531167414,0.00348046864411399,0.428649815714073,0.00345968618390523,2
-0.0402211195549483,0.478345875362607,0.691625531167414,0.00348046864411399,0.51503983162897,0.00347232278979107,2
-0.0402211195549483,0.478345875362607,0.691625531167414,0.00348046864411399,0.450479514994185,0.00344740682595976,2
-0.0402211195549483,0.478345875362607,0.691625531167414,0.00348046864411399,2.10398137485695,0.00350334165829888,2
-0.0402211195549483,0.478345875362607,0.691625531167414,0.00348046864411399,0.470293419808522,0.0036490622150733,2
-0.0402211195549483,0.478345875362607,0.691625531167414,0.00348046864411399,0.481714637746288,0.00343338461151215,2
