"term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"(Intercept)",-2.07804157873267,0.153674745604614,-13.5223362209377,0,-2.37923854545106,-1.77684461201427
"ch_central.slope.difference",0.00176889529583025,0.0834264797063071,0.0212030437105513,0.983083686299368,-0.161744000285493,0.165281790877154
"ch_curvature.median",-0.0387535615754494,0.161554747469493,-0.239878816206051,0.810424203674392,-0.355395048147119,0.27788792499622
"ch_flow.accumulation.max",1.26075848961834,0.357143272443047,3.53011966596513,0.000415371748724302,0.560770538309193,1.96074644092749
"ch_slope.median",0.0495591802418024,0.190071952237375,0.260739049914685,0.794293749893809,-0.322975000614669,0.422093361098274
"ch_stream.power",-0.29642857829473,0.0769443076463327,-3.85250822786315,0.00011691404689107,-0.447236650096912,-0.145620506492548
"ch_stream.power.central.diff",0.00162886881781202,0.00201309503679972,0.809136572310804,0.418436593778192,-0.00231672495177177,0.00557446258739581
"ch_valley_width",-0.299299208382671,0.244834372625071,-1.22245583891525,0.221535294167957,-0.779165760905271,0.180567344139928
"hs_curvature.median",-0.0809128455349988,0.0628304156201052,-1.28779739456486,0.197816499487037,-0.204058197284088,0.0422325062140902
"hs_drainage_density",0.027639095054362,0.0277736208410266,0.995156346828717,0.319660229244416,-0.0267962015143213,0.0820743916230453
"hs_extended.dnbr.median",0.0892513418049225,0.104809501724284,0.851557734142371,0.39445960660514,-0.116171506812264,0.294674190422109
"hs_flow.accumulation.max",-0.10383943447999,0.124168431536352,-0.836278860859972,0.402998042533429,-0.347205088308066,0.139526219348087
"hs_hillslope.length",0.100424211686947,0.115418407062323,0.870088352828512,0.384252122226438,-0.125791709308189,0.326640132682083
"hs_slope.median",0.103123519934494,0.119002363768318,0.866566987990781,0.386179307827965,-0.130116827126543,0.336363866995532
