"term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"(Intercept)",-3.02455925395214,0.128060699754507,-23.6181690382002,0,-3.27555361330597,-2.77356489459831
"ch_central.slope.difference",-0.00588103693469158,0.123175388083281,-0.0477452275670145,0.961919288796046,-0.247300361359667,0.235538287490283
"ch_curvature.median",0.00874301284306322,0.227789848345074,0.0383819248600518,0.969383172234464,-0.437716885957123,0.455202911643249
"ch_flow.accumulation.max",0.827521839571551,0.336627971689198,2.45826820456734,0.013960886777119,0.167743138871955,1.48730054027115
"ch_slope.median",-0.282270980248243,0.241596886186958,-1.1683552081454,0.242663514634934,-0.755792175951704,0.191250215455217
"ch_stream.power",-0.196782188732308,0.119527631041196,-1.64633220802716,0.0996953818722068,-0.431052040730444,0.037487663265828
"ch_stream.power.central.diff",-0.00120819542245521,0.00319468381710351,-0.37818935820404,0.705289930360245,-0.00746966064597103,0.00505326980106061
"ch_valley_width",-0.413265194680749,0.234387280476705,-1.76317244621908,0.077871409463784,-0.872655822849379,0.0461254334878815
"hs_curvature.median",-0.154763259394366,0.119447451841186,-1.29565978184394,0.195092723135438,-0.388875963048174,0.0793494442594413
"hs_drainage_density",-0.0235870571909771,0.045867360531467,-0.514244920956272,0.607080764854623,-0.113485431898566,0.0663113175166122
"hs_extended.dnbr.median",-0.162910090218544,0.118735596716472,-1.37204085989103,0.170050718296707,-0.395627583465702,0.0698074030286143
"hs_flow.accumulation.max",-0.121438447171171,0.167823105415112,-0.723609820416512,0.469305310660281,-0.450365689558459,0.207488795216118
"hs_hillslope.length",-0.251376697837923,0.167322025899713,-1.50235270273735,0.13300604439152,-0.579321842421639,0.0765684467457936
"hs_slope.median",0.221301174121999,0.133850314250855,1.6533481849527,0.0982600217006429,-0.0410406211290449,0.483642969373042
