"Mean_Residuals","SD_Residuals","Mean_Response","SD_Response","RMSPE","Bias","RAV","AIC","num_parameters","num_obs"
-0.36671160263739,1.03672526678233,0.0626585229896529,0.236100035605838,0.223421510251941,-0.00603155390634016,0.00740182522541246,-513.74544319575,13,157
