"term","estimate","std.error","statistic","p.value","conf.low","conf.high","bootstrap_rep"
"(Intercept)",-0.428507761312664,0.0950808624497328,-4.50677192310079,6.58213177207045e-06,-0.614862827333147,-0.242152695292181,1
"ch_central.slope.difference",-0.0573979509242657,0.0300277592607815,-1.91149630666021,0.0559408309756677,-0.116251277611837,0.00145537576330508,1
"ch_channel.width.over.valley.width",-0.340818487334521,0.0925378108417923,-3.68301869510619,0.000230488248806227,-0.522189263792614,-0.159447710876428,1
"ch_curvature.median",-0.236237581327205,0.0506169879794852,-4.6671599942484,3.05391524402232e-06,-0.335445054772893,-0.137030107881518,1
"ch_elevation.mean",-0.554265732402872,0.135208868000447,-4.09932973036237,4.14348371415851e-05,-0.819270244074177,-0.289261220731566,1
"ch_flow.accumulation.max",0.72243297614627,0.157781381835899,4.57869596361908,4.67883698407334e-06,0.413187150316946,1.03167880197559,1
"ch_slope.median",-0.025587059141228,0.081992437450678,-0.312066087273228,0.754990298855185,-0.18628928354921,0.135115165266754,1
"hs_bare.earth.mean",0.137835634108691,0.0688670655481037,2.00147389774307,0.0453413439733532,0.00285866591344841,0.272812602303933,1
"hs_curvature.median",0.0487173378011757,0.0460904795460284,1.05699351104655,0.290514548911937,-0.04161834213922,0.139053017741571,1
"hs_dnbr.median",-0.0986118696998937,0.0595683495784918,-1.65544068952179,0.0978351380054097,-0.215363689492229,0.0181399500924419,1
"hs_drainage_density",-13.4204405782371,18.2905831866063,-0.733734973965427,0.463110278596624,-49.2693248802193,22.4284437237452,1
"hs_eastness.median",0.0325686034677124,0.061884950093246,0.526276637835843,0.598696012627945,-0.0887236699001083,0.153860876835533,1
"hs_hillslope.length",0.00595831682093764,0.062271480647724,0.0956829155009889,0.923772410091185,-0.116091542512584,0.12800817615446,1
"hs_slope.median",0.100610901971156,0.0813405288545956,1.23690985770461,0.216120549945563,-0.0588136050672925,0.260035409009604,1
"ws_bare.earth.mean",4.28988553131366e-05,0.00317853088034874,0.0134964412579279,0.989231724809444,-0.00618690719391878,0.00627270490454505,1
"(Intercept)",0.127393990070857,27.3287969061085,0.00466152939364785,0.996280651137237,-53.4360636867115,53.6908516668532,2
"ch_central.slope.difference",-0.445802938326058,0.0510512362145214,-8.73246117787938,0,-0.545861522672766,-0.345744353979349,2
"ch_channel.width.over.valley.width",0.240671319702188,0.166179931337324,1.44825742654603,0.147545069412725,-0.0850353606723059,0.566378000076682,2
"ch_curvature.median",0.456668625081387,0.0862728488937804,5.29330642185747,1.20124388658382e-07,0.287576948405911,0.625760301756863,2
"ch_elevation.mean",-0.982408785192633,0.507493287733172,-1.93580646077266,0.0528914093392379,-1.97707735154547,0.0122597811602061,2
"ch_flow.accumulation.max",0.704791023129881,0.699742974684198,1.00721414666287,0.313831876267348,-0.66668000568607,2.07626205194583,2
"ch_slope.median",-1.13596451134576,0.124220987619789,-9.1447068093089,0,-1.37943317320455,-0.892495849486982,2
"hs_bare.earth.mean",-0.0609228439598541,0.0711588331960858,-0.856152935953498,0.391913191275848,-0.200391594206076,0.0785459062863673,2
"hs_curvature.median",-0.0179505623639951,0.0676302531568448,-0.265422078524016,0.790684329713563,-0.150503422816737,0.114602298088747,2
"hs_dnbr.median",-0.0559813572444439,0.0918874170275682,-0.609238555782325,0.542366327684272,-0.23607738525089,0.124114670762002,2
"hs_drainage_density",-14.0383914140177,26.1247570519514,-0.537359692421298,0.59101918014954,-65.2419743407012,37.1651915126658,2
"hs_eastness.median",0.0209229909155225,0.099465069999385,0.210355162024737,0.833390485187214,-0.174024964003028,0.215870945834073,2
"hs_hillslope.length",0.0911675402459847,0.0964427015911137,0.945302638166504,0.344504391943894,-0.0978566814443419,0.280191761936311,2
"hs_slope.median",0.205107887282381,0.114147344314382,1.79686955061764,0.0723563316231801,-0.0186167965047015,0.428832571069463,2
"ws_bare.earth.mean",-0.000253709543503862,0.00469518736768713,-0.0540360849600855,0.956906414586321,-0.00945610768483806,0.00894868859783034,2
"(Intercept)",-0.620085226689041,0.10665123674719,-5.8141400475169,6.09463746137351e-09,-0.829117809620187,-0.411052643757895,3
"ch_central.slope.difference",0.207099183954186,0.0286894942265654,7.21864185958426,5.25135490647699e-13,0.150868808535448,0.263329559372924,3
"ch_channel.width.over.valley.width",-0.521721038464605,0.105885780123196,-4.9272058803136,8.34138497829429e-07,-0.729253353980997,-0.314188722948214,3
"ch_curvature.median",0.445489390695048,0.0376015540690232,11.8476324110776,0,0.371791698957027,0.519187082433069,3
"ch_elevation.mean",-0.744066023087658,0.145495572602946,-5.11401144224639,3.15388239746639e-07,-1.02923210529946,-0.45889994087585,3
"ch_flow.accumulation.max",0.64091816569422,0.173677717649325,3.69027284771387,0.000224013647116994,0.300516094184427,0.981320237204014,3
"ch_slope.median",-0.0167279106637892,0.0904006455166553,-0.185041938231595,0.853196141577958,-0.193909920055606,0.160454098728027,3
"hs_bare.earth.mean",-0.0697499555587647,0.0571953025149239,-1.21950496792223,0.222652591453739,-0.181850688572889,0.0423507774553593,3
"hs_curvature.median",-0.00177381813905314,0.033104650492272,-0.0535821436769804,0.9572680833537,-0.0666577408246923,0.0631101045465861,3
"hs_dnbr.median",-0.106392706275421,0.0655866088566354,-1.62217117381359,0.104766702022822,-0.234940097502542,0.0221546849516998,3
"hs_drainage_density",24.4714829573355,23.255290156477,1.052297468347,0.292663092842883,-21.1080481993882,70.0510141140593,3
"hs_eastness.median",-0.0280206778105311,0.0730913097776874,-0.383365380860708,0.701448868229974,-0.171277012557659,0.115235656936596,3
