"Mean_Residuals","SD_Residuals","Mean_Response","SD_Response","RMSPE","Bias","RAV","AIC","num_parameters","num_obs"
-0.128541229387107,0.622993416403437,0.317140836331121,0.426734239116018,0.303253100635027,-0.0061985892286006,0.0027817771075717,-87.5843015421997,21,230
