"Mean_Residuals","SD_Residuals","Mean_Response","SD_Response","RMSPE","Bias","RAV","AIC","num_parameters","num_obs"
-0.192930682993613,0.76783412747447,0.0286450264140867,0.0263322703678521,0.0255309826863665,0.000551707684037506,0.000373776224067678,-674.54572491658,16,125
