"term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"(Intercept)",-3.65640360904879,0.122207229390055,-29.9196997370627,0,-3.89592537730372,-3.41688184079386
"ch_central.slope.difference",0.124076857136631,0.16538217120167,0.750243247111135,0.453108216497052,-0.20006624210368,0.448219956376942
"ch_curvature.median",-0.350018795442281,0.222110605877102,-1.57587610037835,0.115054359867494,-0.785347583545772,0.0853099926612095
"ch_slope.median",-0.131359704045972,0.159046033809533,-0.825922538900171,0.408848034155914,-0.443084202196595,0.180364794104652
"ch_stream.power",-0.0258912187205392,0.181397236934703,-0.142732156002239,0.886501719901274,-0.381423270007636,0.329640832566558
"ch_stream.power.central.diff",-0.0415490688648488,0.156223778005745,-0.265958674122711,0.790271036341849,-0.34774204728489,0.264643909555193
"ch_valley_width",-0.0681797304737246,0.203752021664557,-0.334621123838323,0.737910908145518,-0.467526354713482,0.331166893766033
"hs_curvature.median",0.098256194404795,0.0648174225678021,1.51589172343307,0.129546733464815,-0.0287836193988108,0.225296008208401
"hs_drainage_density",0.0664437177717461,0.109690926575295,0.605735769094237,0.544690227772622,-0.148546547746661,0.281433983290153
"hs_eastness.median",-0.0539629496051175,0.0875032442882997,-0.616696558442154,0.537434891672482,-0.225466156940595,0.11754025773036
"hs_extended.dnbr.median",0.303828436653127,0.150177439076048,2.02312969592771,0.0430597776213981,0.00948606477361513,0.598170808532639
"hs_flow.accumulation.max",-0.096033030550497,0.170280523648924,-0.563969551494292,0.572774854354007,-0.429776724171009,0.237710663070015
"hs_hillslope.length",0.0374226217134004,0.137342642961884,0.272476347522933,0.785255775444942,-0.231764012033436,0.306609255460237
"hs_ndvi.min",0.0216494623451459,0.149898240444065,0.144427728310957,0.885162722321468,-0.272145690271146,0.315444614961438
"hs_ndvi.range",-0.475792741533277,0.2021872604426,-2.35322809405369,0.0186112137742898,-0.872072490133592,-0.0795129929329614
"hs_northness.median",-0.0600798724047131,0.151025094422372,-0.397813837723469,0.69076741630798,-0.356083618234324,0.235923873424897
"hs_slope.median",0.187775148849353,0.178608884114072,1.05132031802756,0.293111498441136,-0.162291831333116,0.537842129031822
