"term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"(Intercept)",0.139814218456122,0.0221483916754876,6.31261269462105,2.74363420871282e-10,0.0964041684566797,0.183224268455564
"ch_central.slope.difference",0.0268916202666749,0.0121352269646858,2.21599648238398,0.0266917430533891,0.00310701247167149,0.0506762280616783
"ch_curvature.median",-0.016669707692649,0.0220235134332152,-0.756905011691197,0.44910677261913,-0.0598350008347848,0.0264955854494868
"ch_slope.median",-0.0603913626868295,0.0270681883678638,-2.2310825484918,0.0256756615117428,-0.113444037014589,-0.00733868835907051
"ch_stream.power",0.0675807383563268,0.0476750429376964,1.41752863116755,0.156328429565693,-0.0258606287629588,0.161022105475612
"ch_stream.power.central.diff",-0.000184690860706194,0.00302366979499848,-0.061081689876221,0.95129415128126,-0.00611097476004483,0.00574159303863244
"ch_valley_width",0.018186670334468,0.0250840864318577,0.725028211965109,0.468434723060917,-0.0309772356570629,0.0673505763259989
"hs_curvature.median",-0.00131153760111268,0.00516500988810367,-0.253927413407956,0.799551635903684,-0.0114347709615891,0.00881169575936376
"hs_drainage_density",-0.278419713900783,0.486412502196004,-0.572394238724956,0.567054918085922,-1.23177069983496,0.674931272033395
"hs_eastness.median",-0.0208061597266017,0.0152052999682923,-1.36834917890399,0.171202803886701,-0.0506080000385826,0.00899568058537928
"hs_extended.dnbr.median",-0.00300126871946692,0.0166268039439332,-0.180507855243102,0.856753888094504,-0.0355892056275845,0.0295866681886507
"hs_flow.accumulation.max",0.018340026387544,0.0175140885251233,1.04715848393914,0.295026489442586,-0.0159869563437439,0.052667009118832
"hs_hillslope.length",0.00151066800691989,0.0154324329035652,0.097889167337374,0.922020301885945,-0.0287363446778987,0.0317576806917385
"hs_ndvi.min",-0.0268420209697611,0.0186633988890649,-1.43821718269592,0.15037244135823,-0.0634216106214332,0.00973756868191101
"hs_ndvi.range",0.0422555857289738,0.0215019476276897,1.9651980583637,0.04939131861268,0.0001125427812355,0.0843986286767121
"hs_northness.median",-0.0299445500056153,0.0178713059925836,-1.67556584941481,0.0938232627346476,-0.0649716661077741,0.00508256609654338
"hs_slope.median",0.0316943092646184,0.0172333529810661,1.83912610038454,0.0658966408797759,-0.00208244191113714,0.0654710604403739
"ws_10.min.storm.accum_mean",-0.0599094163890912,0.0275472191859808,-2.17478998459416,0.0296458579622361,-0.113900973867844,-0.00591785891033809
"ws_flow.accum_max",-0.118930143266243,0.0503597420325602,-2.36161144728161,0.0181957018695633,-0.217633423920789,-0.020226862611697
"ws_Kw",0.0560588857667892,0.0332198613936478,1.68751112783115,0.0915051120312302,-0.00905084613617301,0.121168617669751
"ws_ndvi.mean_mean",-0.0319334444995182,0.037269951390921,-0.856814761161647,0.391547266480126,-0.104981206931282,0.0411143179322455
"ws_RV.Clay",-0.00817491271705043,0.0218229907274962,-0.374600934360035,0.707957278036994,-0.0509471885778944,0.0345973631437936
"ws_slope_mean",0.0538723196891586,0.0320374410763019,1.68154252896958,0.0926575829478367,-0.00891991097721714,0.116664550355534
