"Mean_Residuals","SD_Residuals","Mean_Response","SD_Response","RMSPE","Bias","RAV","AIC","num_parameters","num_obs"
0.00325308484083976,0.299667360088696,0.126749198947634,0.319303676468892,0.234323810884511,0.00121647036683192,0.246258154173489,226.562395060256,19,982
